Solution Label	Type	Element	Soln Conc	Units	强度	重复项
1202/1+2	样品	Na(ref)	24.555	ppm	9927600	3
1202/1+2	样品	Na(ref)	27.767	ppm	5679200	3
1202/1+2	样品	Ni	0.02567	ppm	137.13	3
1202/1+2	样品	Ni(ref)	0.02089	ppm	167.49	3
1202/1+2	样品	Ni(ref)	0.02211	ppm	58.201	3
1202/1+2	样品	Ni(ref)	0.02567	ppm	137.13	3
1202/1+2	样品	Pb	0.0218	ppm	62.432	3
1202/1+2	样品	Pb	0.03065	ppm	81.324	3
1202/1+2	样品	Pb(ref)	未校正	ppm	51.627	3
1202/1+2	样品	Pb(ref)	0.04276	ppm	31.127	3
1202/1+2	样品	Pb(ref)	0.0171	ppm	47.703	3
1202/1+2	样品	Pb(ref)	未校正	ppm	44.622	3
1202/1+2	样品	Pb(ref)	0.02292	ppm	53.39	3
1202/1+2	样品	Pb(ref)	未校正	mg/L	44.64	3
1202/1+2	样品	Pb(ref)	0.02452	ppm	84.335	3
1202/1+2	样品	Sb	0.04962	ppm	115.05	3
1202/1+2	样品	Sb(ref)	0.03449	ppm	88.038	3
1202/1+2	样品	Sb(ref)	0.03605	ppm	42.903	3
1202/1+2	样品	Sb(ref)	0.03432	ppm	38.406	3
1202/1+2	样品	Sc	0.62	比值	680.2	3
1202/1+2	样品	Sc	0.63	比值	5859.8	3
1202/1+2	样品	Sc	0.62	比值	7246.95	3
1202/1+2	样品	Se	0.06015	ppm	47.052	3
1202/1+2	样品	Se(ref)	0.0355	ppm	36.064	3
1202/1+2	样品	Se(ref)	0.00661	ppm	18.119	3
1202/1+2	样品	Sn	0.19457	ppm	304.01	3
1202/1+2	样品	Sn(ref)	0.13558	ppm	233.02	3
1202/1+2	样品	Sn(ref)	0.44916	ppm	234.03	3
1202/1+2	样品	Sn(ref)	0.1052	ppm	394.22	3
1202/1+2	样品	Sr	0.07396	ppm	438050	3
1202/1+2	样品	Sr(ref)	0.05688	ppm	335700	3
1202/1+2	样品	Sr(ref)	0.05657	ppm	138370	3
1202/1+2	样品	Sr(ref)	0.06245	ppm	9142.6	3
1202/1+2	样品	Ti	0.41236	ppm	49613	3
1202/1+2	样品	Ti(ref)	0.30962	ppm	77373	3
1202/1+2	样品	Ti(ref)	0.30869	ppm	37994	3
1202/1+2	样品	Ti(ref)	0.30804	ppm	12796	3
1202/1+2	样品	Y	0.76685	比值	97710	3
1202/1+2	样品	Y	0.76629	比值	179980	3
1202/1+2	样品	Y	0.76685	比值	122070	3
1202/1+2	样品	Zn	2.9216	ppm	58102	3
1202/1+2	样品	Zn(ref)	未校正	ppm	44510	3
1202/1+2	样品	Zn(ref)	2.4263	ppm	7220.4	3
1202/1+2	样品	Zr	未校正	ppm	8893.3	3
1202/1+2	样品	Zr(ref)	未校正	ppm	6814.8	3
1202/1+2	样品	Zr(ref)	未校正	ppm	7685.1	3
1202/1+2	样品	Zr(ref)	未校正	ppm	21960	3
1119/2	样品	Al	0.60028	ppm	29891	3
1119/2	样品	Al(ref)	0.61694	ppm	9422.1	3
1119/2	样品	Al(ref)	0.64062	mg/L	31679	3
1119/2	样品	As	0.01396	ppm	23.155	3
1119/2	样品	As(ref)	0.01246	mg/L	24.641	3
1119/2	样品	As(ref)	0.02336	ppm	33.417	3
1119/2	样品	As(ref)	0.00022	ppm	14.981	3
1119/2	样品	As(ref)	0.07419	ppm	104.93	3
1119/2	样品	B	0.19005	ppm	340.84	3
1119/2	样品	B(ref)	0.19825	ppm	361.3	3
1119/2	样品	B(ref)	0.20514	ppm	3447.6	3
1119/2	样品	B(ref)	0.20095	ppm	6408.2	3
1119/2	样品	Ba	4.3785	ppm	269350	3
1119/2	样品	Ba(ref)	4.5231	ppm	188000	3
1119/2	样品	Ba(ref)	4.5707	ppm	285440	3
1119/2	样品	Ba(ref)	4.6972	ppm	6863300	3
1119/2	样品	Ba(ref)	4.4582	ppm	4474700	3
1119/2	样品	Ca	####	ppm	####	3
1119/2	样品	Ca(ref)	未校正	ppm	1656500	3
1119/2	样品	Ca(ref)	####	ppm	####	3
1119/2	样品	Ca(ref)	####	ppm	####	3
1119/2	样品	Ca(ref)	未校正	ppm	4871100	3
1119/2	样品	Cd	-0.00553	ppm	66.063	3
1119/2	样品	Cd(ref)	-0.01176	ppm	37.971	3
1119/2	样品	Cd(ref)	-0.01846	ppm	47.587	3
1119/2	样品	Cd(ref)	-0.0176	ppm	69.954	3
1119/2	样品	Cd(ref)	0.03051	ppm	222.9	3
1119/2	样品	Cd(ref)	0.03319	ppm	35.353	3
1119/2	样品	Co	0.00073	ppm	20.661	3
1119/2	样品	Co(ref)	0.00001	ppm	36.289	3
1119/2	样品	Co(ref)	0.00235	ppm	35.936	3
1119/2	样品	Co(ref)	0.00046	ppm	21.893	3
1119/2	样品	Cr	0.00964	ppm	541.55	3
1119/2	样品	Cr(ref)	0.0114	ppm	121.52	3
1119/2	样品	Cr(ref)	-0.01868	ppm	-16.784	3
1119/2	样品	Cr(ref)	0.01044	ppm	573.94	3
1119/2	样品	Cu	0.26652	ppm	14537	3
1119/2	样品	Cu(ref)	0.25772	ppm	2443	3
1119/2	样品	Cu(ref)	0.27569	ppm	18173	3
1119/2	样品	Cu(ref)	0.27944	ppm	15388	3
1119/2	样品	Fe	0.85948	ppm	21589	3
1119/2	样品	Fe(ref)	0.90717	ppm	10848	3
1119/2	样品	Fe(ref)	0.89954	ppm	22880	3
1119/2	样品	Fe(ref)	0.89747	ppm	11329	3
1119/2	样品	Hg	-0.00137	ppm	16.19	3
1119/2	样品	Hg(ref)	-0.00227	ppm	17.207	3
1119/2	样品	Hg(ref)	0.00352	ppm	23.717	3
1119/2	样品	Hg(ref)	-0.00191	ppm	21.934	3
1119/2	样品	K	未校正	ppm	64580	3
1119/2	样品	K(ref)	未校正	ppm	-3146.2	3
1119/2	样品	K(ref)	未校正	ppm	183.7	3
1119/2	样品	K(ref)	未校正	ppm	14672	3
1119/2	样品	K(ref)	未校正	ppm	68448	3
1119/2	样品	K(ref)	未校正	ppm	74222	3
1119/2	样品	Mg	21.13	ppm	16271000	3
1119/2	样品	Mg(ref)	22.223	ppm	17242000	3
1119/2	样品	Mg(ref)	43.638	ppm	144610	3
1119/2	样品	Mg(ref)	29.811	ppm	5569600	3
1119/2	样品	Mg(ref)	39.261	ppm	1136300	3
1119/2	样品	Mn	0.03697	ppm	7097.4	3
1119/2	样品	Mn(ref)	0.03862	ppm	7521.2	3
1119/2	样品	Mn(ref)	0.03944	ppm	3529	3
1119/2	样品	Mn(ref)	0.03998	ppm	694.83	3
1119/2	样品	Mo	0.00948	ppm	53.022	3
1119/2	样品	Mo(ref)	0.00911	ppm	56.252	3
1119/2	样品	Mo(ref)	0.00309	ppm	115.78	3
1119/2	样品	Mo(ref)	0.00463	ppm	77.129	3
1119/2	样品	Na	12.623	ppm	2552700	3
1119/2	样品	Na(ref)	未校正	ppm	16201	3
1119/2	样品	Na(ref)	未校正	ppm	4219.8	3
1119/2	样品	Na(ref)	12.274	ppm	5006900	3
1119/2	样品	Na(ref)	13.152	ppm	2705400	3
1119/2	样品	Ni	0.01358	ppm	82.391	3
1119/2	样品	Ni(ref)	0.00917	ppm	89.684	3
1119/2	样品	Ni(ref)	0.00808	ppm	28.994	3
1119/2	样品	Ni(ref)	0.01358	ppm	82.391	3
1119/2	样品	Pb	0.00685	ppm	26.143	3
1119/2	样品	Pb	0.01112	ppm	40.538	3
1119/2	样品	Pb(ref)	未校正	ppm	45.962	3
1119/2	样品	Pb(ref)	0.04661	ppm	33.513	3
1119/2	样品	Pb(ref)	0.00899	ppm	27.683	3
1119/2	样品	Pb(ref)	未校正	ppm	21.843	3
1119/2	样品	Pb(ref)	0.03453	ppm	68.579	3
1119/2	样品	Pb(ref)	未校正	mg/L	30.146	3
1119/2	样品	Pb(ref)	0.0459	ppm	154.04	3
1119/2	样品	Sb	0.01197	ppm	38.633	3
1119/2	样品	Sb(ref)	0.01144	ppm	40.944	3
1119/2	样品	Sb(ref)	0.00781	ppm	17.158	3
1119/2	样品	Sb(ref)	0.0104	ppm	15.657	3
1119/2	样品	Sc	1.04	比值	1141.07	3
1119/2	样品	Sc	1.04	比值	9754.16	3
1119/2	样品	Sc	1.05	比值	12202.1	3
1119/2	样品	Se	0.03456	ppm	30.83	3
1119/2	样品	Se(ref)	0.03001	ppm	32.564	3
1119/2	样品	Se(ref)	0.02383	ppm	26.316	3
1119/2	样品	Sn	0.14698	ppm	244.47	3
1119/2	样品	Sn(ref)	0.1563	ppm	259	3
1119/2	样品	Sn(ref)	0.40752	ppm	216.75	3
1119/2	样品	Sn(ref)	0.10569	ppm	395.62	3
1119/2	样品	Sr	0.06311	ppm	374250	3
1119/2	样品	Sr(ref)	0.06731	ppm	396640	3
1119/2	样品	Sr(ref)	0.0673	ppm	164400	3
1119/2	样品	Sr(ref)	0.07701	ppm	11259	3
1119/2	样品	Ti	0.44697	ppm	53675	3
1119/2	样品	Ti(ref)	0.46593	ppm	115960	3
1119/2	样品	Ti(ref)	0.46741	ppm	56884	3
1119/2	样品	Ti(ref)	0.47319	ppm	19559	3
1119/2	样品	Y	1.0546	比值	134380	3
1119/2	样品	Y	1.0597	比值	248900	3
1119/2	样品	Y	1.0567	比值	168220	3
1119/2	样品	Zn	23.527	ppm	464060	3
1119/2	样品	Zn(ref)	未校正	ppm	491770	3
1119/2	样品	Zn(ref)	28.73	ppm	84419	3
1119/2	样品	Zr	未校正	ppm	3669.6	3
1119/2	样品	Zr(ref)	未校正	ppm	3889.4	3
1119/2	样品	Zr(ref)	未校正	ppm	4498.8	3
1119/2	样品	Zr(ref)	未校正	ppm	20190	3
1119/4+5+6	样品	Al	1.1266	ppm	55248	3
1119/4+5+6	样品	Al(ref)	1.1592	ppm	17047	3
1119/4+5+6	样品	Al(ref)	1.2612	mg/L	61416	3
1119/4+5+6	样品	As	0.02619	ppm	38.504	3
1119/4+5+6	样品	As(ref)	0.02701	mg/L	42.747	3
1119/4+5+6	样品	As(ref)	0.01839	ppm	27.518	3
1119/4+5+6	样品	As(ref)	0.02861	ppm	23.03	3
1119/4+5+6	样品	As(ref)	0.10558	ppm	118.02	3
1119/4+5+6	样品	B	0.30575	ppm	537.27	3
1119/4+5+6	样品	B(ref)	0.3352	ppm	597.04	3
1119/4+5+6	样品	B(ref)	0.34463	ppm	5744.3	3
1119/4+5+6	样品	B(ref)	0.34318	ppm	10862	3
1119/4+5+6	样品	Ba	0.88584	ppm	54561	3
1119/4+5+6	样品	Ba(ref)	0.96605	ppm	40203	3
1119/4+5+6	样品	Ba(ref)	0.97015	ppm	60655	3
1119/4+5+6	样品	Ba(ref)	1.0112	ppm	1479000	3
1119/4+5+6	样品	Ba(ref)	0.98266	ppm	987620	3
1119/4+5+6	样品	Ca	####	ppm	####	3
1119/4+5+6	样品	Ca(ref)	未校正	ppm	773780	3
1119/4+5+6	样品	Ca(ref)	####	ppm	####	3
1119/4+5+6	样品	Ca(ref)	####	ppm	####	3
1119/4+5+6	样品	Ca(ref)	未校正	ppm	2340600	3
1119/4+5+6	样品	Cd	-0.0059	ppm	54.366	3
1119/4+5+6	样品	Cd(ref)	-0.01208	ppm	29.24	3
1119/4+5+6	样品	Cd(ref)	-0.01939	ppm	15.455	3
1119/4+5+6	样品	Cd(ref)	-0.01795	ppm	60.372	3
1119/4+5+6	样品	Cd(ref)	0.01079	ppm	198.57	3
1119/4+5+6	样品	Cd(ref)	0.02331	ppm	-10.253	3
1119/4+5+6	样品	Co	0.00157	ppm	30.099	3
1119/4+5+6	样品	Co(ref)	0.0001	ppm	38.111	3
1119/4+5+6	样品	Co(ref)	0.00075	ppm	16.121	3
1119/4+5+6	样品	Co(ref)	0.00149	ppm	33.485	3
1119/4+5+6	样品	Cr	0.00792	ppm	484.2	3
1119/4+5+6	样品	Cr(ref)	0.01019	ppm	113.68	3
1119/4+5+6	样品	Cr(ref)	0.00989	ppm	37.11	3
1119/4+5+6	样品	Cr(ref)	0.00938	ppm	538.3	3
1119/4+5+6	样品	Cu	0.13395	ppm	7365.5	3
1119/4+5+6	样品	Cu(ref)	0.13563	ppm	1296.1	3
1119/4+5+6	样品	Cu(ref)	0.14374	ppm	9948.4	3
1119/4+5+6	样品	Cu(ref)	0.14694	ppm	8184.4	3
1119/4+5+6	样品	Fe	0.35568	ppm	9325.3	3
1119/4+5+6	样品	Fe(ref)	0.4036	ppm	5035.9	3
1119/4+5+6	样品	Fe(ref)	0.39167	ppm	10366	3
1119/4+5+6	样品	Fe(ref)	0.39189	ppm	5146.9	3
1119/4+5+6	样品	Hg	-0.00135	ppm	16.229	3
1119/4+5+6	样品	Hg(ref)	-0.0018	ppm	18.209	3
1119/4+5+6	样品	Hg(ref)	0.00285	ppm	21.279	3
1119/4+5+6	样品	Hg(ref)	-0.00395	ppm	14.155	3
1119/4+5+6	样品	K	未校正	ppm	64504	3
1119/4+5+6	样品	K(ref)	未校正	ppm	1152.5	3
1119/4+5+6	样品	K(ref)	未校正	ppm	98.092	3
1119/4+5+6	样品	K(ref)	未校正	ppm	14426	3
1119/4+5+6	样品	K(ref)	未校正	ppm	71711	3
1119/4+5+6	样品	K(ref)	未校正	ppm	75976	3
1119/4+5+6	样品	Mg	1.1208	ppm	868890	3
1119/4+5+6	样品	Mg(ref)	1.2375	ppm	965860	3
1119/4+5+6	样品	Mg(ref)	1.2159	ppm	4066	3
1119/4+5+6	样品	Mg(ref)	1.2248	ppm	230200	3
1119/4+5+6	样品	Mg(ref)	1.2037	ppm	35043	3
1119/4+5+6	样品	Mn	0.01392	ppm	2770.7	3
1119/4+5+6	样品	Mn(ref)	0.01541	ppm	3080.3	3
1119/4+5+6	样品	Mn(ref)	0.01578	ppm	1451.9	3
1119/4+5+6	样品	Mn(ref)	0.01593	ppm	284.42	3
1119/4+5+6	样品	Mo	0.00388	ppm	40.732	3
1119/4+5+6	样品	Mo(ref)	0.0041	ppm	45.235	3
1119/4+5+6	样品	Mo(ref)	0.00305	ppm	115.52	3
1119/4+5+6	样品	Mo(ref)	0.00544	ppm	80.384	3
1119/4+5+6	样品	Na	6.7327	ppm	1370800	3
1119/4+5+6	样品	Na(ref)	未校正	ppm	15763	3
1119/4+5+6	样品	Na(ref)	未校正	ppm	2610.5	3
1119/4+5+6	样品	Na(ref)	7.0445	ppm	2911600	3
1119/4+5+6	样品	Na(ref)	7.3437	ppm	1523600	3
1119/4+5+6	样品	Ni	0.86275	ppm	3925.8	3
1119/4+5+6	样品	Ni(ref)	0.84922	ppm	5664.8	3
1119/4+5+6	样品	Ni(ref)	0.84887	ppm	1779.5	3
1119/4+5+6	样品	Ni(ref)	0.86275	ppm	3925.8	3
1119/4+5+6	样品	Pb	0.00697	ppm	26.431	3
1119/4+5+6	样品	Pb	0.00933	ppm	36.806	3
1119/4+5+6	样品	Pb(ref)	未校正	ppm	55.49	3
1119/4+5+6	样品	Pb(ref)	0.00548	ppm	7.9933	3
1119/4+5+6	样品	Pb(ref)	0.0097	ppm	29.439	3
1119/4+5+6	样品	Pb(ref)	未校正	ppm	20.691	3
1119/4+5+6	样品	Pb(ref)	0.01052	ppm	37.169	3
1119/4+5+6	样品	Pb(ref)	未校正	mg/L	27.277	3
1119/4+5+6	样品	Pb(ref)	0.01632	ppm	57.566	3
1119/4+5+6	样品	Sb	0.00544	ppm	25.378	3
1119/4+5+6	样品	Sb(ref)	0.00525	ppm	28.307	3
1119/4+5+6	样品	Sb(ref)	0.00301	ppm	12.783	3
1119/4+5+6	样品	Sb(ref)	0.01378	ppm	18.878	3
1119/4+5+6	样品	Sc	1.09	比值	1195.03	3
1119/4+5+6	样品	Sc	1.12	比值	10502.3	3
1119/4+5+6	样品	Sc	1.12	比值	13057.26	3
1119/4+5+6	样品	Se	0.03543	ppm	31.386	3
1119/4+5+6	样品	Se(ref)	0.03367	ppm	34.896	3
1119/4+5+6	样品	Se(ref)	0.00611	ppm	17.885	3
1119/4+5+6	样品	Sn	0.15514	ppm	254.66	3
1119/4+5+6	样品	Sn(ref)	0.17564	ppm	283.27	3
1119/4+5+6	样品	Sn(ref)	0.28269	ppm	164.95	3
1119/4+5+6	样品	Sn(ref)	0.10685	ppm	398.92	3
1119/4+5+6	样品	Sr	0.03345	ppm	199880	3
1119/4+5+6	样品	Sr(ref)	0.03747	ppm	222230	3
1119/4+5+6	样品	Sr(ref)	0.03757	ppm	92309	3
1119/4+5+6	样品	Sr(ref)	0.03748	ppm	5515.6	3
1119/4+5+6	样品	Ti	0.49989	ppm	59887	3
1119/4+5+6	样品	Ti(ref)	0.54538	ppm	135570	3
1119/4+5+6	样品	Ti(ref)	0.5489	ppm	66584	3
1119/4+5+6	样品	Ti(ref)	0.53585	ppm	22124	3
1119/4+5+6	样品	Y	1.1056	比值	140880	3
1119/4+5+6	样品	Y	1.1118	比值	261120	3
1119/4+5+6	样品	Y	1.1111	比值	176880	3
1119/4+5+6	样品	Zn	0.47661	ppm	9931.7	3
1119/4+5+6	样品	Zn(ref)	未校正	ppm	11038	3
1119/4+5+6	样品	Zn(ref)	0.57953	ppm	1800.3	3
1119/4+5+6	样品	Zr	未校正	ppm	4943.7	3
1119/4+5+6	样品	Zr(ref)	未校正	ppm	5495.7	3
1119/4+5+6	样品	Zr(ref)	未校正	ppm	6200.9	3
1119/4+5+6	样品	Zr(ref)	未校正	ppm	23965	3
1122/2+5	样品	Al	1.5557	ppm	75927	3
1122/2+5	样品	Al(ref)	1.5737	ppm	22875	3
1122/2+5	样品	Al(ref)	1.7234	mg/L	83561	3
1122/2+5	样品	As	0.01609	ppm	25.827	3
1122/2+5	样品	As(ref)	0.01545	mg/L	28.361	3
1122/2+5	样品	As(ref)	0.02311	ppm	33.115	3
1122/2+5	样品	As(ref)	-0.01093	ppm	11.82	3
1122/2+5	样品	As(ref)	0.11936	ppm	123.76	3
1122/2+5	样品	B	0.17373	ppm	313.13	3
1122/2+5	样品	B(ref)	0.18859	ppm	344.67	3
1122/2+5	样品	B(ref)	0.19645	ppm	3304.5	3
1122/2+5	样品	B(ref)	0.19473	ppm	6213.6	3
1122/2+5	样品	Ba	4.3786	ppm	269360	3
1122/2+5	样品	Ba(ref)	4.6862	ppm	194780	3
1122/2+5	样品	Ba(ref)	4.7472	ppm	296460	3
1122/2+5	样品	Ba(ref)	4.9512	ppm	7234400	3
1122/2+5	样品	Ba(ref)	4.7214	ppm	4738800	3
1122/2+5	样品	Ca	####	ppm	####	3
1122/2+5	样品	Ca(ref)	未校正	ppm	1009900	3
1122/2+5	样品	Ca(ref)	####	ppm	####	3
1122/2+5	样品	Ca(ref)	####	ppm	####	3
1122/2+5	样品	Ca(ref)	未校正	ppm	3219700	3
1122/2+5	样品	Cd	-0.00575	ppm	59.005	3
1122/2+5	样品	Cd(ref)	-0.01172	ppm	39.264	3
1122/2+5	样品	Cd(ref)	-0.01859	ppm	42.927	3
1122/2+5	样品	Cd(ref)	-0.01778	ppm	64.89	3
1122/2+5	样品	Cd(ref)	0.01671	ppm	205.87	3
1122/2+5	样品	Cd(ref)	0.0207	ppm	-22.273	3
1122/2+5	样品	Co	0.00113	ppm	25.144	3
1122/2+5	样品	Co(ref)	0.00037	ppm	42.977	3
1122/2+5	样品	Co(ref)	0.00104	ppm	19.694	3
1122/2+5	样品	Co(ref)	0.00098	ppm	27.705	3
1122/2+5	样品	Cr	0.00843	ppm	501.19	3
1122/2+5	样品	Cr(ref)	0.01112	ppm	119.7	3
1122/2+5	样品	Cr(ref)	0.00924	ppm	35.874	3
1122/2+5	样品	Cr(ref)	0.00978	ppm	551.57	3
1122/2+5	样品	Cu	0.14561	ppm	7996.3	3
1122/2+5	样品	Cu(ref)	0.14469	ppm	1381.2	3
1122/2+5	样品	Cu(ref)	0.15595	ppm	10710	3
1122/2+5	样品	Cu(ref)	0.15827	ppm	8800.5	3
1122/2+5	样品	Fe	0.81991	ppm	20626	3
1122/2+5	样品	Fe(ref)	0.89634	ppm	10723	3
1122/2+5	样品	Fe(ref)	0.89233	ppm	22702	3
1122/2+5	样品	Fe(ref)	0.884	ppm	11164	3
1122/2+5	样品	Hg	0.00228	ppm	23.833	3
1122/2+5	样品	Hg(ref)	0.00193	ppm	26.201	3
1122/2+5	样品	Hg(ref)	0.00442	ppm	26.954	3
1122/2+5	样品	Hg(ref)	-0.00217	ppm	20.927	3
1122/2+5	样品	K	未校正	ppm	77954	3
1122/2+5	样品	K(ref)	未校正	ppm	1252.7	3
1122/2+5	样品	K(ref)	未校正	ppm	145.17	3
1122/2+5	样品	K(ref)	未校正	ppm	14543	3
1122/2+5	样品	K(ref)	未校正	ppm	85801	3
1122/2+5	样品	K(ref)	未校正	ppm	96881	3
1122/2+5	样品	Mg	19.912	ppm	15333000	3
1122/2+5	样品	Mg(ref)	21.749	ppm	16875000	3
1122/2+5	样品	Mg(ref)	41.161	ppm	136400	3
1122/2+5	样品	Mg(ref)	28.791	ppm	5379000	3
1122/2+5	样品	Mg(ref)	37.062	ppm	1072600	3
1122/2+5	样品	Mn	0.03722	ppm	7144.7	3
1122/2+5	样品	Mn(ref)	0.04041	ppm	7864.2	3
1122/2+5	样品	Mn(ref)	0.04156	ppm	3714.7	3
1122/2+5	样品	Mn(ref)	0.04194	ppm	728.31	3
1122/2+5	样品	Mo	0.00004	ppm	32.32	3
1122/2+5	样品	Mo(ref)	-0.00036	ppm	35.416	3
1122/2+5	样品	Mo(ref)	-0.00191	ppm	84.029	3
1122/2+5	样品	Mo(ref)	0.00269	ppm	69.301	3
1122/2+5	样品	Na	13.905	ppm	2810000	3
1122/2+5	样品	Na(ref)	未校正	ppm	16772	3
1122/2+5	样品	Na(ref)	未校正	ppm	4785.8	3
1122/2+5	样品	Na(ref)	13.826	ppm	5628800	3
1122/2+5	样品	Na(ref)	15.056	ppm	3092900	3
1122/2+5	样品	Ni	0.01169	ppm	73.848	3
1122/2+5	样品	Ni(ref)	0.00591	ppm	68.073	3
1122/2+5	样品	Ni(ref)	-0.01182	ppm	-12.436	3
1122/2+5	样品	Ni(ref)	0.01169	ppm	73.848	3
1122/2+5	样品	Pb	0.0034	ppm	17.77	3
1122/2+5	样品	Pb	0.00701	ppm	31.959	3
1122/2+5	样品	Pb(ref)	未校正	ppm	37.742	3
1122/2+5	样品	Pb(ref)	0.0654	ppm	45.176	3
1122/2+5	样品	Pb(ref)	0.00567	ppm	19.501	3
1122/2+5	样品	Pb(ref)	未校正	ppm	30.166	3
1122/2+5	样品	Pb(ref)	0.03507	ppm	69.286	3
1122/2+5	样品	Pb(ref)	未校正	mg/L	24.578	3
1122/2+5	样品	Pb(ref)	0.03193	ppm	108.48	3
1122/2+5	样品	Sb	0.00725	ppm	29.048	3
1122/2+5	样品	Sb(ref)	0.00706	ppm	31.996	3
1122/2+5	样品	Sb(ref)	0.00575	ppm	15.28	3
1122/2+5	样品	Sb(ref)	0.00012	ppm	5.8815	3
1122/2+5	样品	Sc	0.96	比值	1051.29	3
1122/2+5	样品	Sc	0.98	比值	9162.57	3
1122/2+5	样品	Sc	0.98	比值	11433.29	3
1122/2+5	样品	Se	0.04048	ppm	34.582	3
1122/2+5	样品	Se(ref)	0.03867	ppm	38.081	3
1122/2+5	样品	Se(ref)	0.02907	ppm	28.812	3
1122/2+5	样品	Sn	0.09516	ppm	179.63	3
1122/2+5	样品	Sn(ref)	0.10748	ppm	197.76	3
1122/2+5	样品	Sn(ref)	0.35305	ppm	194.15	3
1122/2+5	样品	Sn(ref)	0.07266	ppm	301.4	3
1122/2+5	样品	Sr	0.04862	ppm	289040	3
1122/2+5	样品	Sr(ref)	0.05388	ppm	318140	3
1122/2+5	样品	Sr(ref)	0.05391	ppm	131930	3
1122/2+5	样品	Sr(ref)	0.06099	ppm	8930.3	3
1122/2+5	样品	Ti	0.4403	ppm	52892	3
1122/2+5	样品	Ti(ref)	0.47675	ppm	118630	3
1122/2+5	样品	Ti(ref)	0.47857	ppm	58213	3
1122/2+5	样品	Ti(ref)	0.48425	ppm	20011	3
1122/2+5	样品	Y	1.0956	比值	139600	3
1122/2+5	样品	Y	1.1006	比值	258500	3
1122/2+5	样品	Y	1.0973	比值	174670	3
1122/2+5	样品	Zn	23.395	ppm	461470	3
1122/2+5	样品	Zn(ref)	未校正	ppm	507950	3
1122/2+5	样品	Zn(ref)	29.659	ppm	87147	3
1122/2+5	样品	Zr	未校正	ppm	2223.5	3
1122/2+5	样品	Zr(ref)	未校正	ppm	2447.1	3
1122/2+5	样品	Zr(ref)	未校正	ppm	2873.3	3
1122/2+5	样品	Zr(ref)	未校正	ppm	18382	3
1122/7+8+9	样品	Al	1.0042	ppm	49351	3
1122/7+8+9	样品	Al(ref)	1.0489	ppm	15497	3
1122/7+8+9	样品	Al(ref)	1.0472	mg/L	51162	3
1122/7+8+9	样品	As	0.01657	ppm	26.432	3
1122/7+8+9	样品	As(ref)	0.01465	mg/L	27.374	3
1122/7+8+9	样品	As(ref)	0.02128	ppm	30.952	3
1122/7+8+9	样品	As(ref)	0.01909	ppm	20.332	3
1122/7+8+9	样品	As(ref)	0.13844	ppm	131.72	3
1122/7+8+9	样品	B	0.21876	ppm	389.58	3
1122/7+8+9	样品	B(ref)	0.22296	ppm	403.84	3
1122/7+8+9	样品	B(ref)	0.23138	ppm	3879.6	3
1122/7+8+9	样品	B(ref)	0.22998	ppm	7317.3	3
1122/7+8+9	样品	Ba	1.4248	ppm	87704	3
1122/7+8+9	样品	Ba(ref)	1.4389	ppm	59848	3
1122/7+8+9	样品	Ba(ref)	1.455	ppm	90926	3
1122/7+8+9	样品	Ba(ref)	1.4903	ppm	2178800	3
1122/7+8+9	样品	Ba(ref)	1.419	ppm	1425400	3
1122/7+8+9	样品	Ca	####	ppm	####	3
1122/7+8+9	样品	Ca(ref)	未校正	ppm	661700	3
1122/7+8+9	样品	Ca(ref)	####	ppm	####	3
1122/7+8+9	样品	Ca(ref)	####	ppm	####	3
1122/7+8+9	样品	Ca(ref)	未校正	ppm	2021800	3
1122/7+8+9	样品	Cd	-0.00595	ppm	52.926	3
1122/7+8+9	样品	Cd(ref)	-0.01215	ppm	27.366	3
1122/7+8+9	样品	Cd(ref)	-0.01887	ppm	33.486	3
1122/7+8+9	样品	Cd(ref)	-0.01815	ppm	54.841	3
1122/7+8+9	样品	Cd(ref)	-0.00519	ppm	178.86	3
1122/7+8+9	样品	Cd(ref)	0.02215	ppm	-15.598	3
1122/7+8+9	样品	Co	0.00098	ppm	23.442	3
1122/7+8+9	样品	Co(ref)	0.00054	ppm	46.185	3
1122/7+8+9	样品	Co(ref)	0.00083	ppm	17.141	3
1122/7+8+9	样品	Co(ref)	0.00068	ppm	24.333	3
1122/7+8+9	样品	Cr	0.00671	ppm	444.1	3
1122/7+8+9	样品	Cr(ref)	0.00656	ppm	90.164	3
1122/7+8+9	样品	Cr(ref)	0.00628	ppm	30.306	3
1122/7+8+9	样品	Cr(ref)	0.00707	ppm	460.48	3
1122/7+8+9	样品	Cu	0.15483	ppm	8495.3	3
1122/7+8+9	样品	Cu(ref)	0.14506	ppm	1384.7	3
1122/7+8+9	样品	Cu(ref)	0.15563	ppm	10690	3
1122/7+8+9	样品	Cu(ref)	0.15839	ppm	8807	3
1122/7+8+9	样品	Fe	0.32948	ppm	8687.6	3
1122/7+8+9	样品	Fe(ref)	0.33843	ppm	4283.6	3
1122/7+8+9	样品	Fe(ref)	0.33651	ppm	9007	3
1122/7+8+9	样品	Fe(ref)	0.33721	ppm	4478.3	3
1122/7+8+9	样品	Hg	0.00185	ppm	22.945	3
1122/7+8+9	样品	Hg(ref)	0.00081	ppm	23.804	3
1122/7+8+9	样品	Hg(ref)	0.00448	ppm	27.198	3
1122/7+8+9	样品	Hg(ref)	-0.00322	ppm	16.947	3
